batch_id,medicine_id,medicine_name,expiry_date,quantity_vien,branch_id
B5402,M32,Thuoc_M32,2026-03-22,900,CN5
B5403,M33,Thuoc_M33,2026-07-06,500,CN7
B5404,M24,Thuoc_M24,2027-05-28,1200,CN10
B5405,M29,Thuoc_M29,2026-01-08,100,CN7
B5406,M8,Thuoc_M8,2027-06-06,1100,CN2
B5407,M40,Thuoc_M40,2026-11-10,400,CN4
B5408,M35,Thuoc_M35,2027-07-11,700,CN6
B5409,M28,Thuoc_M28,2027-07-10,1600,CN6
B5410,M44,Thuoc_M44,2025-07-03,600,CN9
B5411,M4,Thuoc_M4,2025-10-29,2000,CN2
B5412,M30,Thuoc_M30,2025-07-01,500,CN8
B5413,M35,Thuoc_M35,2027-08-12,500,CN4
B5414,M43,Thuoc_M43,2027-01-28,400,CN10
B5415,M33,Thuoc_M33,2026-02-17,100,CN2
B5416,M36,Thuoc_M36,2026-12-02,1300,CN4
B5417,M23,Thuoc_M23,2026-08-08,1100,CN8
B5418,M40,Thuoc_M40,2026-08-31,1300,CN4
B5419,M20,Thuoc_M20,2025-10-07,1300,CN7
B5420,M45,Thuoc_M45,2027-03-28,500,CN1
B5421,M43,Thuoc_M43,2027-04-01,1200,CN9
B5422,M22,Thuoc_M22,2025-08-09,500,CN2
B5423,M8,Thuoc_M8,2025-08-05,1100,CN8
B5424,M42,Thuoc_M42,2025-08-01,1600,CN6
B5425,M3,Thuoc_M3,2025-05-04,400,CN9
B5426,M36,Thuoc_M36,2026-12-08,100,CN7
B5427,M6,Thuoc_M6,2026-01-26,100,CN1
B5428,M29,Thuoc_M29,2027-03-18,1600,CN9
B5429,M31,Thuoc_M31,2025-04-27,400,CN9
B5430,M7,Thuoc_M7,2027-07-13,700,CN8
B5431,M21,Thuoc_M21,2026-02-17,1400,CN6
B5432,M25,Thuoc_M25,2026-04-11,1600,CN7
B5433,M5,Thuoc_M5,2025-11-07,700,CN3
B5434,M32,Thuoc_M32,2027-04-08,900,CN3
B5435,M39,Thuoc_M39,2026-12-09,1600,CN3
B5436,M29,Thuoc_M29,2025-04-19,1800,CN2
B5437,M30,Thuoc_M30,2026-05-07,1900,CN7
B5438,M18,Thuoc_M18,2025-04-14,1600,CN10
B5439,M20,Thuoc_M20,2026-10-21,1800,CN2
B5440,M38,Thuoc_M38,2026-11-09,600,CN7
B5441,M26,Thuoc_M26,2027-03-17,400,CN6
B5442,M38,Thuoc_M38,2025-12-25,600,CN6
B5443,M30,Thuoc_M30,2026-07-27,1700,CN5
B5444,M37,Thuoc_M37,2026-08-29,2000,CN2
B5445,M30,Thuoc_M30,2027-01-27,600,CN7
B5446,M45,Thuoc_M45,2025-06-25,1900,CN8
B5447,M10,Thuoc_M10,2026-07-22,1800,CN1
B5448,M34,Thuoc_M34,2027-05-04,100,CN10
B5449,M9,Thuoc_M9,2026-07-03,200,CN5
B5450,M24,Thuoc_M24,2026-06-01,1400,CN1
B5451,M17,Thuoc_M17,2027-08-17,600,CN3
B5452,M35,Thuoc_M35,2027-07-16,500,CN4
B5453,M44,Thuoc_M44,2026-12-08,2000,CN1
B5454,M22,Thuoc_M22,2026-06-09,1700,CN7
B5455,M4,Thuoc_M4,2027-09-03,800,CN4
B5456,M17,Thuoc_M17,2025-09-17,1300,CN8
B5457,M9,Thuoc_M9,2026-08-11,200,CN1
B5458,M26,Thuoc_M26,2026-07-20,1200,CN3
B5459,M29,Thuoc_M29,2027-02-09,900,CN1
B5460,M3,Thuoc_M3,2027-03-26,100,CN7
B5461,M16,Thuoc_M16,2025-10-14,700,CN1
B5462,M49,Thuoc_M49,2025-07-09,1200,CN1
B5463,M1,Thuoc_M1,2026-04-28,1000,CN5
B5464,M39,Thuoc_M39,2025-10-26,1000,CN7
B5465,M31,Thuoc_M31,2027-07-12,1200,CN9
B5466,M38,Thuoc_M38,2027-01-22,2000,CN10
B5467,M42,Thuoc_M42,2025-04-12,700,CN6
B5468,M13,Thuoc_M13,2026-03-02,1300,CN4
B5469,M47,Thuoc_M47,2025-08-22,500,CN5
B5470,M37,Thuoc_M37,2026-10-09,1900,CN6
B5471,M18,Thuoc_M18,2026-03-17,1200,CN4
B5472,M22,Thuoc_M22,2026-11-15,1300,CN7
B5473,M24,Thuoc_M24,2025-06-15,300,CN9
B5474,M10,Thuoc_M10,2026-05-29,1100,CN9
B5475,M41,Thuoc_M41,2025-09-12,300,CN5
B5476,M47,Thuoc_M47,2026-06-29,1500,CN1
B5477,M17,Thuoc_M17,2026-03-26,1500,CN10
B5478,M37,Thuoc_M37,2026-11-24,200,CN7
B5479,M39,Thuoc_M39,2025-08-14,1600,CN1
B5480,M50,Thuoc_M50,2026-01-21,500,CN10
B5481,M6,Thuoc_M6,2027-05-14,1700,CN1
B5482,M35,Thuoc_M35,2026-01-16,2000,CN1
B5483,M8,Thuoc_M8,2026-01-20,1100,CN1
B5484,M37,Thuoc_M37,2027-03-15,600,CN9
B5485,M13,Thuoc_M13,2026-08-31,100,CN7
B5486,M9,Thuoc_M9,2026-06-07,600,CN7
B5487,M9,Thuoc_M9,2025-08-02,2000,CN8
B5488,M6,Thuoc_M6,2026-09-05,200,CN8
B5489,M39,Thuoc_M39,2026-06-11,800,CN7
B5490,M27,Thuoc_M27,2026-10-09,1100,CN4
B5491,M36,Thuoc_M36,2025-09-28,500,CN6
B5492,M44,Thuoc_M44,2027-07-22,1500,CN1
B5493,M12,Thuoc_M12,2027-06-23,1500,CN3
B5494,M16,Thuoc_M16,2026-05-29,1700,CN1
B5495,M22,Thuoc_M22,2026-07-14,1800,CN4
B5496,M41,Thuoc_M41,2027-02-05,1300,CN1
B5497,M42,Thuoc_M42,2026-12-18,900,CN4
B5498,M13,Thuoc_M13,2026-10-13,500,CN5
B5499,M30,Thuoc_M30,2026-07-29,1000,CN4
B5500,M46,Thuoc_M46,2025-05-06,400,CN9
B5501,M21,Thuoc_M21,2026-10-20,800,CN10
B5502,M4,Thuoc_M4,2027-04-17,500,CN9
B5503,M29,Thuoc_M29,2025-11-10,1900,CN9
B5504,M49,Thuoc_M49,2027-07-05,800,CN1
B5505,M49,Thuoc_M49,2026-02-20,1200,CN4
B5506,M45,Thuoc_M45,2026-12-11,1600,CN9
B5507,M1,Thuoc_M1,2025-04-13,1000,CN3
B5508,M18,Thuoc_M18,2026-12-08,800,CN10
B5509,M29,Thuoc_M29,2025-08-26,100,CN2
B5510,M23,Thuoc_M23,2027-04-29,1800,CN4
B5511,M41,Thuoc_M41,2026-01-13,1400,CN6
B5512,M11,Thuoc_M11,2025-11-28,100,CN10
B5513,M2,Thuoc_M2,2026-10-28,2000,CN3
B5514,M34,Thuoc_M34,2026-08-06,1800,CN2
B5515,M20,Thuoc_M20,2026-04-14,900,CN5
B5516,M38,Thuoc_M38,2026-04-24,1500,CN5
B5517,M37,Thuoc_M37,2025-03-24,600,CN9
B5518,M10,Thuoc_M10,2026-11-27,1900,CN7
B5519,M19,Thuoc_M19,2027-06-08,200,CN5
B5520,M44,Thuoc_M44,2025-11-05,1200,CN6
B5521,M12,Thuoc_M12,2025-06-17,1500,CN4
B5522,M50,Thuoc_M50,2025-06-16,1100,CN7
B5523,M10,Thuoc_M10,2027-02-02,1400,CN7
B5524,M8,Thuoc_M8,2025-12-08,1300,CN3
B5525,M34,Thuoc_M34,2026-11-14,1500,CN10
B5526,M33,Thuoc_M33,2027-06-20,1600,CN10
B5527,M1,Thuoc_M1,2025-06-09,1800,CN2
B5528,M32,Thuoc_M32,2026-07-10,2000,CN7
B5529,M15,Thuoc_M15,2026-07-20,300,CN3
B5530,M47,Thuoc_M47,2026-01-12,1700,CN9
B5531,M42,Thuoc_M42,2025-06-07,600,CN2
B5532,M11,Thuoc_M11,2027-05-11,1500,CN10
B5533,M33,Thuoc_M33,2025-08-08,700,CN4
B5534,M39,Thuoc_M39,2026-08-28,500,CN6
B5535,M6,Thuoc_M6,2027-06-12,1100,CN9
B5536,M46,Thuoc_M46,2027-01-02,400,CN3
B5537,M24,Thuoc_M24,2025-05-16,100,CN2
B5538,M11,Thuoc_M11,2026-01-08,600,CN2
B5539,M37,Thuoc_M37,2027-01-08,1700,CN6
B5540,M41,Thuoc_M41,2025-04-25,400,CN2
B5541,M7,Thuoc_M7,2027-03-19,1500,CN10
B5542,M10,Thuoc_M10,2025-11-07,200,CN8
B5543,M33,Thuoc_M33,2027-07-26,900,CN10
B5544,M2,Thuoc_M2,2027-07-30,1500,CN9
B5545,M30,Thuoc_M30,2025-10-29,1200,CN7
B5546,M24,Thuoc_M24,2027-07-01,1700,CN1
B5547,M48,Thuoc_M48,2025-12-25,1100,CN7
B5548,M17,Thuoc_M17,2025-12-22,500,CN5
B5549,M37,Thuoc_M37,2025-04-11,1200,CN8
B5550,M40,Thuoc_M40,2026-04-17,1600,CN1
B5551,M1,Thuoc_M1,2025-05-16,300,CN8
B5552,M22,Thuoc_M22,2025-05-08,600,CN9
B5553,M28,Thuoc_M28,2025-04-30,1800,CN9
B5554,M46,Thuoc_M46,2025-08-17,1900,CN7
B5555,M5,Thuoc_M5,2025-12-31,1900,CN5
B5556,M14,Thuoc_M14,2026-03-17,2000,CN6
B5557,M48,Thuoc_M48,2026-05-16,700,CN2
B5558,M41,Thuoc_M41,2026-12-23,600,CN1
B5559,M2,Thuoc_M2,2026-12-19,1900,CN10
B5560,M2,Thuoc_M2,2027-02-19,1900,CN3
B5561,M4,Thuoc_M4,2027-02-25,1700,CN3
B5562,M23,Thuoc_M23,2025-08-13,1900,CN2
B5563,M11,Thuoc_M11,2026-05-27,700,CN4
B5564,M24,Thuoc_M24,2026-09-05,700,CN9
B5565,M33,Thuoc_M33,2027-02-13,1500,CN10
B5566,M43,Thuoc_M43,2026-07-18,1700,CN8
B5567,M28,Thuoc_M28,2026-05-17,1100,CN2
B5568,M20,Thuoc_M20,2027-01-07,100,CN2
B5569,M48,Thuoc_M48,2026-10-17,1800,CN8
B5570,M17,Thuoc_M17,2026-01-02,100,CN5
B5571,M20,Thuoc_M20,2026-03-16,500,CN5
B5572,M47,Thuoc_M47,2027-01-03,1300,CN6
B5573,M35,Thuoc_M35,2025-10-08,1400,CN4
B5574,M18,Thuoc_M18,2027-03-06,700,CN1
B5575,M40,Thuoc_M40,2025-11-26,1200,CN6
B5576,M26,Thuoc_M26,2027-01-10,2000,CN1
B5577,M33,Thuoc_M33,2025-12-07,1700,CN8
B5578,M46,Thuoc_M46,2027-02-26,1700,CN1
B5579,M35,Thuoc_M35,2026-04-29,1000,CN2
B5580,M5,Thuoc_M5,2026-01-19,300,CN10
B5581,M36,Thuoc_M36,2026-02-06,1800,CN9
B5582,M42,Thuoc_M42,2027-06-13,1000,CN2
B5583,M7,Thuoc_M7,2026-07-07,200,CN8
B5584,M18,Thuoc_M18,2026-10-18,100,CN1
B5585,M46,Thuoc_M46,2025-08-10,900,CN9
B5586,M10,Thuoc_M10,2027-05-20,300,CN4
B5587,M36,Thuoc_M36,2026-10-24,1700,CN9
B5588,M38,Thuoc_M38,2026-09-23,400,CN8
B5589,M49,Thuoc_M49,2027-05-27,900,CN10
B5590,M40,Thuoc_M40,2026-09-30,100,CN5
B5591,M20,Thuoc_M20,2026-04-23,1600,CN4
B5592,M22,Thuoc_M22,2026-01-25,1900,CN10
B5593,M12,Thuoc_M12,2027-01-01,1600,CN3
B5594,M21,Thuoc_M21,2027-08-13,400,CN5
B5595,M20,Thuoc_M20,2026-09-28,1200,CN1
B5596,M18,Thuoc_M18,2025-05-05,800,CN9
B5597,M15,Thuoc_M15,2026-12-06,300,CN3
B5598,M8,Thuoc_M8,2026-06-21,1700,CN8
B5599,M40,Thuoc_M40,2026-03-06,2000,CN1
B5600,M48,Thuoc_M48,2027-06-28,1800,CN7
B5601,M16,Thuoc_M16,2026-07-11,1600,CN1
B5602,M15,Thuoc_M15,2027-08-13,700,CN5
B5603,M33,Thuoc_M33,2027-07-28,1300,CN10
B5604,M47,Thuoc_M47,2025-05-10,700,CN6
B5605,M9,Thuoc_M9,2027-04-28,1000,CN4
B5606,M25,Thuoc_M25,2027-08-04,1300,CN2
B5607,M27,Thuoc_M27,2026-03-22,400,CN6
B5608,M42,Thuoc_M42,2025-11-10,300,CN1
B5609,M50,Thuoc_M50,2025-08-02,200,CN2
B5610,M37,Thuoc_M37,2025-03-18,900,CN3
B5611,M44,Thuoc_M44,2026-05-19,500,CN2
B5612,M29,Thuoc_M29,2027-02-06,1000,CN9
B5613,M43,Thuoc_M43,2026-11-16,1200,CN3
B5614,M49,Thuoc_M49,2025-10-26,1700,CN4
B5615,M21,Thuoc_M21,2026-05-07,900,CN9
B5616,M20,Thuoc_M20,2027-02-11,400,CN6
B5617,M18,Thuoc_M18,2027-01-05,1700,CN9
B5618,M29,Thuoc_M29,2026-09-01,1700,CN2
B5619,M43,Thuoc_M43,2026-11-20,2000,CN2
B5620,M22,Thuoc_M22,2025-03-20,1900,CN4
B5621,M29,Thuoc_M29,2025-07-06,200,CN2
B5622,M38,Thuoc_M38,2026-12-13,900,CN1
B5623,M49,Thuoc_M49,2026-03-17,1800,CN9
B5624,M4,Thuoc_M4,2027-05-05,700,CN7
B5625,M33,Thuoc_M33,2025-05-24,1500,CN2
B5626,M6,Thuoc_M6,2025-09-21,700,CN4
B5627,M49,Thuoc_M49,2026-03-23,1300,CN10
B5628,M7,Thuoc_M7,2027-01-17,900,CN6
B5629,M46,Thuoc_M46,2027-06-07,1200,CN2
B5630,M7,Thuoc_M7,2027-07-02,1800,CN1
B5631,M12,Thuoc_M12,2027-07-14,1300,CN9
B5632,M32,Thuoc_M32,2027-07-13,2000,CN1
B5633,M48,Thuoc_M48,2025-12-31,600,CN9
B5634,M4,Thuoc_M4,2026-03-13,1900,CN7
B5635,M7,Thuoc_M7,2027-02-09,500,CN8
B5636,M49,Thuoc_M49,2026-03-22,500,CN6
B5637,M18,Thuoc_M18,2025-11-18,600,CN5
B5638,M24,Thuoc_M24,2026-06-27,1500,CN3
B5639,M23,Thuoc_M23,2027-02-15,1200,CN2
B5640,M24,Thuoc_M24,2025-11-10,900,CN9
B5641,M34,Thuoc_M34,2025-09-10,1100,CN10
B5642,M24,Thuoc_M24,2025-05-01,1300,CN10
B5643,M48,Thuoc_M48,2026-07-04,500,CN3
B5644,M22,Thuoc_M22,2026-03-20,1300,CN5
B5645,M27,Thuoc_M27,2025-07-25,700,CN1
B5646,M32,Thuoc_M32,2026-08-05,800,CN2
B5647,M18,Thuoc_M18,2025-08-02,1600,CN2
B5648,M15,Thuoc_M15,2025-05-30,1200,CN5
B5649,M1,Thuoc_M1,2025-08-26,1800,CN9
B5650,M30,Thuoc_M30,2025-11-27,1400,CN4
B5651,M27,Thuoc_M27,2027-04-02,1000,CN1
B5652,M19,Thuoc_M19,2025-10-13,1200,CN2
B5653,M12,Thuoc_M12,2027-07-29,400,CN9
B5654,M12,Thuoc_M12,2026-08-11,100,CN4
B5655,M12,Thuoc_M12,2026-07-20,1700,CN3
B5656,M49,Thuoc_M49,2026-07-25,1200,CN7
B5657,M6,Thuoc_M6,2026-01-22,1100,CN9
B5658,M46,Thuoc_M46,2027-01-18,1700,CN2
B5659,M37,Thuoc_M37,2027-04-20,1100,CN6
B5660,M27,Thuoc_M27,2026-03-07,200,CN9
B5661,M42,Thuoc_M42,2026-07-22,1300,CN9
B5662,M6,Thuoc_M6,2026-04-28,700,CN10
B5663,M34,Thuoc_M34,2026-06-14,1000,CN3
B5664,M9,Thuoc_M9,2026-12-14,1000,CN2
B5665,M16,Thuoc_M16,2026-07-01,900,CN5
B5666,M20,Thuoc_M20,2027-08-08,1900,CN7
B5667,M43,Thuoc_M43,2025-11-07,700,CN7
B5668,M46,Thuoc_M46,2026-09-16,800,CN9
B5669,M15,Thuoc_M15,2026-09-18,200,CN5
B5670,M20,Thuoc_M20,2027-01-01,1700,CN3
B5671,M5,Thuoc_M5,2026-12-14,1700,CN1
B5672,M15,Thuoc_M15,2027-06-12,400,CN5
B5673,M44,Thuoc_M44,2026-10-10,500,CN2
B5674,M31,Thuoc_M31,2027-04-24,1800,CN5
B5675,M37,Thuoc_M37,2027-04-02,500,CN4
B5676,M19,Thuoc_M19,2026-03-28,900,CN4
B5677,M46,Thuoc_M46,2027-03-29,1500,CN8
B5678,M50,Thuoc_M50,2027-02-02,1900,CN7
B5679,M49,Thuoc_M49,2026-03-02,400,CN9
B5680,M42,Thuoc_M42,2025-07-05,1600,CN9
B5681,M50,Thuoc_M50,2026-04-17,1100,CN4
B5682,M44,Thuoc_M44,2026-10-17,1200,CN4
B5683,M19,Thuoc_M19,2027-07-28,1000,CN7
B5684,M4,Thuoc_M4,2027-01-29,500,CN1
B5685,M31,Thuoc_M31,2027-06-11,1900,CN4
B5686,M46,Thuoc_M46,2025-07-22,1800,CN9
B5687,M37,Thuoc_M37,2027-05-08,2000,CN1
B5688,M2,Thuoc_M2,2026-06-25,1800,CN7
B5689,M14,Thuoc_M14,2027-01-26,300,CN3
B5690,M46,Thuoc_M46,2025-08-18,400,CN3
B5691,M14,Thuoc_M14,2025-06-21,1800,CN7
B5692,M49,Thuoc_M49,2026-09-30,2000,CN9
B5693,M43,Thuoc_M43,2026-12-24,1500,CN7
B5694,M12,Thuoc_M12,2026-07-02,900,CN6
B5695,M25,Thuoc_M25,2026-03-18,2000,CN4
B5696,M35,Thuoc_M35,2027-03-08,400,CN5
B5697,M17,Thuoc_M17,2025-04-18,1200,CN3
B5698,M2,Thuoc_M2,2025-04-20,1100,CN2
B5699,M38,Thuoc_M38,2025-10-05,2000,CN2
B5700,M24,Thuoc_M24,2026-09-12,1500,CN2
B5701,M47,Thuoc_M47,2026-02-05,1100,CN10
B5702,M34,Thuoc_M34,2026-03-13,1600,CN5
B5703,M12,Thuoc_M12,2025-04-06,600,CN8
B5704,M21,Thuoc_M21,2026-02-10,400,CN4
B5705,M50,Thuoc_M50,2027-05-30,1200,CN9
B5706,M28,Thuoc_M28,2025-05-13,400,CN1
B5707,M7,Thuoc_M7,2025-12-03,1800,CN4
B5708,M9,Thuoc_M9,2026-12-07,900,CN8
B5709,M14,Thuoc_M14,2026-09-20,1500,CN5
B5710,M4,Thuoc_M4,2027-05-17,300,CN4
B5711,M15,Thuoc_M15,2027-07-18,800,CN3
B5712,M46,Thuoc_M46,2026-11-08,100,CN9
B5713,M30,Thuoc_M30,2026-09-28,900,CN6
B5714,M40,Thuoc_M40,2027-03-09,700,CN8
B5715,M14,Thuoc_M14,2026-10-11,1400,CN5
B5716,M14,Thuoc_M14,2027-06-06,200,CN7
B5717,M44,Thuoc_M44,2025-11-22,1400,CN2
B5718,M46,Thuoc_M46,2027-08-23,1900,CN8
B5719,M41,Thuoc_M41,2027-08-19,300,CN2
B5720,M48,Thuoc_M48,2026-08-12,800,CN6
B5721,M48,Thuoc_M48,2026-04-09,1900,CN7
B5722,M16,Thuoc_M16,2026-12-31,400,CN2
B5723,M27,Thuoc_M27,2025-12-28,500,CN10
B5724,M19,Thuoc_M19,2025-07-30,1100,CN1
B5725,M38,Thuoc_M38,2027-01-15,100,CN2
B5726,M17,Thuoc_M17,2027-01-17,1900,CN2
B5727,M23,Thuoc_M23,2025-07-11,300,CN3
B5728,M7,Thuoc_M7,2025-12-13,1100,CN2
B5729,M9,Thuoc_M9,2026-08-03,1200,CN4
B5730,M37,Thuoc_M37,2025-11-04,1600,CN4
B5731,M13,Thuoc_M13,2026-07-30,1800,CN7
B5732,M16,Thuoc_M16,2027-01-01,600,CN6
B5733,M37,Thuoc_M37,2026-08-09,400,CN5
B5734,M4,Thuoc_M4,2027-04-22,1100,CN2
B5735,M37,Thuoc_M37,2026-05-21,1900,CN8
B5736,M23,Thuoc_M23,2026-03-30,2000,CN10
B5737,M30,Thuoc_M30,2025-11-27,300,CN5
B5738,M36,Thuoc_M36,2027-08-15,1800,CN7
B5739,M41,Thuoc_M41,2027-05-17,700,CN8
B5740,M39,Thuoc_M39,2026-07-12,1000,CN8
B5741,M42,Thuoc_M42,2025-10-04,1100,CN9
B5742,M35,Thuoc_M35,2025-05-22,2000,CN3
B5743,M48,Thuoc_M48,2026-04-15,100,CN6
B5744,M32,Thuoc_M32,2026-04-23,1100,CN4
B5745,M5,Thuoc_M5,2026-08-10,300,CN10
B5746,M43,Thuoc_M43,2026-12-05,1800,CN9
B5747,M42,Thuoc_M42,2026-10-08,1400,CN2
B5748,M8,Thuoc_M8,2027-01-23,800,CN3
B5749,M23,Thuoc_M23,2027-01-20,1800,CN7
B5750,M35,Thuoc_M35,2025-08-05,500,CN3
B5751,M42,Thuoc_M42,2027-07-03,1100,CN7
B5752,M17,Thuoc_M17,2026-03-12,1000,CN7
B5753,M30,Thuoc_M30,2025-05-18,1300,CN8
B5754,M13,Thuoc_M13,2025-10-08,1600,CN1
B5755,M15,Thuoc_M15,2025-05-19,400,CN1
B5756,M21,Thuoc_M21,2026-10-05,600,CN1
B5757,M48,Thuoc_M48,2027-04-21,1200,CN9
B5758,M14,Thuoc_M14,2026-07-23,1000,CN7
B5759,M8,Thuoc_M8,2025-09-13,200,CN9
B5760,M45,Thuoc_M45,2027-03-19,1900,CN2
B5761,M26,Thuoc_M26,2025-11-18,800,CN3
B5762,M6,Thuoc_M6,2025-07-20,1300,CN6
B5763,M39,Thuoc_M39,2026-11-19,900,CN7
B5764,M45,Thuoc_M45,2026-07-11,1900,CN2
B5765,M46,Thuoc_M46,2026-11-09,1800,CN7
B5766,M37,Thuoc_M37,2027-03-05,1900,CN6
B5767,M37,Thuoc_M37,2025-12-24,1000,CN8
B5768,M12,Thuoc_M12,2027-05-30,1300,CN9
B5769,M31,Thuoc_M31,2025-09-18,1400,CN9
B5770,M26,Thuoc_M26,2026-08-06,400,CN6
B5771,M19,Thuoc_M19,2026-01-26,1200,CN5
B5772,M12,Thuoc_M12,2027-05-27,1500,CN2
B5773,M4,Thuoc_M4,2025-10-28,400,CN5
B5774,M30,Thuoc_M30,2026-01-02,500,CN9
B5775,M26,Thuoc_M26,2026-01-09,1000,CN5
B5776,M9,Thuoc_M9,2025-10-05,1600,CN3
B5777,M50,Thuoc_M50,2025-08-12,100,CN3
B5778,M24,Thuoc_M24,2027-06-26,600,CN10
B5779,M46,Thuoc_M46,2026-10-16,1900,CN5
B5780,M17,Thuoc_M17,2025-09-15,200,CN9
B5781,M23,Thuoc_M23,2025-09-10,200,CN6
B5782,M4,Thuoc_M4,2025-11-08,1100,CN9
B5783,M45,Thuoc_M45,2026-03-13,1900,CN2
B5784,M35,Thuoc_M35,2026-05-29,1300,CN7
B5785,M7,Thuoc_M7,2026-02-19,1000,CN3
B5786,M42,Thuoc_M42,2025-10-29,1300,CN9
B5787,M41,Thuoc_M41,2027-04-10,1600,CN5
B5788,M18,Thuoc_M18,2025-04-15,500,CN4
B5789,M46,Thuoc_M46,2026-09-20,1500,CN2
B5790,M35,Thuoc_M35,2027-01-07,1300,CN4
B5791,M21,Thuoc_M21,2026-06-27,500,CN9
B5792,M12,Thuoc_M12,2026-09-11,300,CN6
B5793,M13,Thuoc_M13,2026-02-22,1700,CN7
B5794,M47,Thuoc_M47,2027-03-31,1500,CN5
B5795,M15,Thuoc_M15,2025-06-24,1600,CN4
B5796,M32,Thuoc_M32,2025-05-09,700,CN5
B5797,M21,Thuoc_M21,2027-02-03,500,CN7
B5798,M13,Thuoc_M13,2027-01-10,1200,CN7
B5799,M23,Thuoc_M23,2027-05-02,1600,CN3
B5800,M11,Thuoc_M11,2025-09-18,1400,CN8
B5801,M4,Thuoc_M4,2025-06-18,1800,CN1
B5802,M13,Thuoc_M13,2026-05-14,300,CN7
B5803,M13,Thuoc_M13,2026-11-20,1100,CN8
B5804,M41,Thuoc_M41,2025-11-07,900,CN6
B5805,M14,Thuoc_M14,2025-09-16,1000,CN4
B5806,M22,Thuoc_M22,2027-06-09,600,CN10
B5807,M14,Thuoc_M14,2027-04-28,1200,CN8
B5808,M44,Thuoc_M44,2027-08-31,700,CN3
B5809,M45,Thuoc_M45,2025-09-05,1200,CN2
B5810,M10,Thuoc_M10,2026-10-16,200,CN10
B5811,M8,Thuoc_M8,2026-12-21,1600,CN9
B5812,M42,Thuoc_M42,2025-03-30,1700,CN6
B5813,M14,Thuoc_M14,2025-04-01,1900,CN9
B5814,M16,Thuoc_M16,2026-08-04,100,CN8
B5815,M23,Thuoc_M23,2026-01-14,1200,CN10
B5816,M29,Thuoc_M29,2025-12-08,1200,CN1
B5817,M5,Thuoc_M5,2027-03-02,1700,CN7
B5818,M16,Thuoc_M16,2025-06-19,1800,CN5
B5819,M9,Thuoc_M9,2026-10-26,100,CN9
B5820,M12,Thuoc_M12,2025-11-02,1300,CN6
B5821,M38,Thuoc_M38,2026-07-31,700,CN10
B5822,M11,Thuoc_M11,2027-08-22,1300,CN10
B5823,M1,Thuoc_M1,2027-02-24,1300,CN2
B5824,M50,Thuoc_M50,2026-11-19,800,CN5
B5825,M47,Thuoc_M47,2026-06-01,1500,CN5
B5826,M1,Thuoc_M1,2025-12-15,900,CN6
B5827,M40,Thuoc_M40,2025-05-01,2000,CN3
B5828,M49,Thuoc_M49,2026-11-06,800,CN10
B5829,M45,Thuoc_M45,2025-11-21,400,CN4
B5830,M25,Thuoc_M25,2026-11-19,1200,CN4
B5831,M26,Thuoc_M26,2027-07-03,1100,CN6
B5832,M13,Thuoc_M13,2027-08-18,1600,CN1
B5833,M28,Thuoc_M28,2027-01-02,1400,CN2
B5834,M27,Thuoc_M27,2025-05-15,700,CN3
B5835,M46,Thuoc_M46,2026-04-27,1300,CN5
B5836,M1,Thuoc_M1,2027-07-04,300,CN5
B5837,M13,Thuoc_M13,2026-07-01,800,CN7
B5838,M40,Thuoc_M40,2025-05-16,800,CN9
B5839,M32,Thuoc_M32,2026-08-04,1400,CN10
B5840,M22,Thuoc_M22,2027-04-10,1300,CN3
B5841,M39,Thuoc_M39,2026-08-17,1200,CN2
B5842,M28,Thuoc_M28,2025-05-10,200,CN2
B5843,M33,Thuoc_M33,2026-12-10,1800,CN5
B5844,M10,Thuoc_M10,2027-08-05,500,CN4
B5845,M49,Thuoc_M49,2026-09-23,800,CN7
B5846,M6,Thuoc_M6,2027-05-03,500,CN2
B5847,M29,Thuoc_M29,2026-10-30,1400,CN9
B5848,M19,Thuoc_M19,2025-03-29,1200,CN4
B5849,M25,Thuoc_M25,2027-01-26,700,CN3
B5850,M49,Thuoc_M49,2027-02-24,800,CN6
B5851,M50,Thuoc_M50,2026-07-14,100,CN6
B5852,M36,Thuoc_M36,2026-09-18,200,CN8
B5853,M33,Thuoc_M33,2027-03-28,1900,CN1
B5854,M22,Thuoc_M22,2025-08-17,100,CN4
B5855,M9,Thuoc_M9,2025-12-07,1800,CN9
B5856,M40,Thuoc_M40,2026-05-16,500,CN3
B5857,M17,Thuoc_M17,2025-10-06,1600,CN8
B5858,M10,Thuoc_M10,2025-08-25,1200,CN5
B5859,M47,Thuoc_M47,2026-12-22,2000,CN2
B5860,M15,Thuoc_M15,2025-07-11,1000,CN2
B5861,M39,Thuoc_M39,2026-08-03,700,CN9
B5862,M50,Thuoc_M50,2026-03-11,1800,CN9
B5863,M37,Thuoc_M37,2026-05-04,1100,CN8
B5864,M31,Thuoc_M31,2026-04-07,200,CN3
B5865,M42,Thuoc_M42,2026-11-28,700,CN6
B5866,M46,Thuoc_M46,2026-09-24,1500,CN1
B5867,M37,Thuoc_M37,2027-01-08,100,CN10
B5868,M29,Thuoc_M29,2026-12-15,1800,CN8
B5869,M32,Thuoc_M32,2026-12-31,600,CN9
B5870,M13,Thuoc_M13,2026-01-20,1100,CN10
B5871,M34,Thuoc_M34,2026-09-21,900,CN1
B5872,M34,Thuoc_M34,2025-06-14,1300,CN9
B5873,M29,Thuoc_M29,2025-03-24,1200,CN10
